154 1.48235294118 1.7027027027 0.34126984127 2.0  0
155 1.97138314785 5.83529411765 0.5875 4.0  0
156 1.68181818182 2.59649122807 0.493243243243 3.0  0
157 1.325 1.96296296296 0.77358490566 3.0  0
158 1.88888888889 1.88888888889 0.588235294118 1.0  0
159 1.14814814815 1.77142857143 0.451612903226 2.0  0
160 1.66507747318 4.73559322034 0.26700071582 3.0  0
161 1.13333333333 1.66666666667 0.141176470588 5.0  0
162 3.04739168877 30.8835125448 0.492224220971 6.0  0
163 1.26315789474 2.18181818182 0.791666666667 5.0  0
164 1.0 1.0 0.5 0.0  0
165 1.33333333333 1.33333333333 0.75 0.0  0
166 1.0 1.1 0.636363636364 0.0  0
167 1.61016949153 1.72727272727 0.115789473684 4.0  0
168 1.81272709418 20.9761363636 0.545804214746 5.0  0
169 1.97307451472 20.7497648166 0.507231264451 8.0  0
170 1.5 3.0 1.0 3.0  0
171 1.08888888889 1.75 0.448979591837 2.0  0
172 1.53846153846 8.38541666667 0.357763975155 6.0  0
173 4.10044395117 24.3059210526 0.600960887806 8.0  0
174 1.55555555556 2.05882352941 0.1 5.0  0
175 1.50793650794 1.9 0.505263157895 1.0  0
176 1.1875 1.26666666667 0.421052631579 2.0  0
177 1.55362877328 9.02611940299 0.260024803638 5.0  0
178 2.15100605587 11.375 0.25974025974 4.0  0
179 1.28155339806 2.2 0.257575757576 2.0  0
180 1.2 1.5 0.5 1.0  0
181 1.38607594937 2.25773195876 0.305936073059 4.0  0
182 1.24691358025 2.65789473684 0.594059405941 6.0  0
183 2.43268942048 20.3219063545 0.46356716725 6.0  0
184 1.66565349544 3.09604519774 0.326642335766 4.0  0
185 1.50591327201 3.29310344828 0.168411867365 3.0  0
186 1.52398143373 11.1090225564 0.106260575296 4.0  0
187 1.88235294118 2.16949152542 0.4453125 4.0  0
188 2.56034482759 7.0157480315 0.734006734007 31.0  0
189 1.0 2.0 1.0 0.0  0
190 2.06429522541 31.9176470588 0.357629929967 5.0  0
191 1.25 1.25 0.8 1.0  0
192 1.25 1.42857142857 0.7 1.0  0
193 2.92186310179 47.6652864044 0.439602125472 6.0  0
194 1.45454545455 1.33333333333 0.1875 1.0  0
195 1.42162162162 2.32743362832 0.520912547529 4.0  0
196 1.2253164557 2.63043478261 0.373966942149 9.0  0
197 1.36879432624 3.5873605948 0.266321243523 4.0  0
198 1.61621621622 9.99442896936 0.425585284281 7.0  0
199 1.34615384615 1.75 0.628571428571 2.0  0
200 1.40704254873 15.7952941176 0.169670788023 6.0  0
201 2.35229687755 14.9885416667 0.46021266245 5.0  0
202 1.40816326531 2.60377358491 0.326086956522 3.0  0
203 2.18181818182 3.2 0.8125 4.0  0
204 1.27106227106 2.39310344828 0.262247838617 3.0  0
205 1.56052696992 16.3064935065 0.47132844855 12.0  0
206 8.98878923767 18.2227272727 0.98478423547 3.0  0
207 1.47833523375 7.60410557185 0.248360971847 3.0  0
208 1.24528301887 1.375 0.136363636364 5.0  0
209 1.875 2.5 0.733333333333 3.0  0
210 3.10545781687 56.2468316234 0.566152723683 9.0  0
211 1.0 1.33333333333 0.875 0.0  0
212 1.28571428571 1.5 0.444444444444 2.0  0
213 3.67505175983 103.100677638 0.505887158108 5.0  0
214 1.32191780822 2.96923076923 0.217616580311 5.0  0
215 1.0 2.0 1.0 0.0  0
216 1.71171171171 2.4358974359 0.2 8.0  0
217 1.52366641623 4.72727272727 0.262327416174 7.0  0
218 1.27272727273 4.84615384615 0.279365079365 4.0  0
219 1.46153846154 2.375 0.736842105263 7.0  0
220 1.23958333333 1.91935483871 0.0924369747899 2.0  0
221 2.44444444444 2.58823529412 0.443181818182 5.0  0
222 1.0 1.0 0.333333333333 0.0  0
223 1.0 1.28571428571 0.333333333333 0.0  0
224 1.18120805369 1.70873786408 0.232954545455 3.0  0
225 7.09059059059 34.3859223301 0.0309169196019 9.0  0
226 1.40159574468 11.0780780781 0.42613174302 13.0  0
227 1.05 1.34042553191 0.285714285714 1.0  0
228 2.0 2.0 1.0 0.0  0
229 1.45833333333 2.97872340426 0.292857142857 4.0  0
230 1.0 1.0 0.333333333333 0.0  0
231 1.0 1.0 0.0 0.0  0
232 1.0 1.4 0.380952380952 1.0  0
233 1.0 1.0 0.0 0.0  0
234 1.0 1.0 0.333333333333 0.0  0
235 1.25905797101 12.7023498695 0.164234326824 6.0  0
236 1.35570469799 3.10769230769 0.589108910891 4.0  0
237 1.45127304653 9.03278688525 0.247731397459 8.0  0
238 1.39091915836 8.37333333333 0.390923566879 9.0  0
239 1.10526315789 1.3125 0.571428571429 1.0  0
240 1.05555555556 1.35714285714 0.368421052632 1.0  0
241 2.32130530279 10.7529069767 0.338875371722 4.0  0
242 1.0 1.0 0.0 0.0  0
243 1.38208409506 3.31578947368 0.220899470899 7.0  0
244 1.50174947516 6.23837209302 0.400279589935 4.0  0
245 1.20708748616 8.65079365079 0.133944954128 2.0  0
246 1.0 1.0 0.333333333333 0.0  0
247 2.62456747405 5.10774410774 0.533289386948 10.0  0
248 1.0 1.46666666667 0.0 1.0  0
249 1.71437699681 6.35781990521 0.532240029817 4.0  0
250 1.05882352941 1.2 0.444444444444 1.0  0
1 1.31944444444 6.57232704403 0.136842105263 6.0  1
2 20.9090909091 57.5 0.995652173913 136.0  1
3 1.3045112782 3.40196078431 0.279538904899 3.0  1
4 4.86842105263 6.46853146853 0.214594594595 4.0  1
5 1.40403422983 10.0745614035 0.574662603396 7.0  1
6 1.16352201258 2.4025974026 0.118918918919 2.0  1
7 2.4265060241 4.53603603604 0.198609731877 4.0  1
8 109.909090909 10.6052631579 0.998345740281 3.0  1
9 1.446875 3.23776223776 0.164146868251 5.0  1
10 1.54194857916 7.14420062696 0.187362878455 4.0  1
11 6.07865937073 37.3403361345 0.00393833689659 12.0  1
12 7.07715582451 16.3566433566 0.060923471569 3.0  1
13 1.74484536082 4.05389221557 0.149187592319 6.0  1
14 1.36033519553 3.52898550725 0.0780287474333 3.0  1
15 2.76081258191 10.5325 0.064562069784 4.0  1
16 1.34862385321 3.528 0.183673469388 13.0  1
17 1.10743801653 12.1818181818 0.977611940299 5.0  1
18 1.18439716312 5.24607329843 0.14371257485 5.0  1
19 1.61151079137 3.88439306358 0.0892857142857 5.0  1
20 1.21316872428 737.0 0.993215739484 42.0  1
21 3.071875 10.6847826087 0.128179043744 19.0  1
22 2.59722222222 7.19230769231 0.0017825311943 6.0  1
23 2.10991957105 4.49714285714 0.670902160102 11.0  1
24 2.93377483444 29.5333333333 0.997742663657 8.0  1
25 3.82558139535 21.9333333333 0.987841945289 31.0  1
26 2.92307692308 47.5 1.0 4.0  1
27 1.1509715994 8.46153846154 0.991774891775 4.0  1
28 1.15202702703 170.5 0.985337243402 34.0  1
29 5.12993911128 50.1875792142 0.139653517854 11.0  1
30 6.54026503568 18.3839541547 0.0629675810474 5.0  1
31 1.4672 8.04385964912 0.997818974918 7.0  1
32 24.1111111111 36.1666666667 0.31797235023 68.0  1
33 3.65838509317 32.7222222222 0.0 14.0  1
34 1.61399548533 4.1091954023 0.121678321678 5.0  1
35 8.32765957447 16.3083333333 0.320899335718 143.0  1
36 2.48045397226 7.77470355731 0.0305033045247 5.0  1
37 9.19512195122 22.1764705882 0.286472148541 40.0  1
38 1.87846481876 4.42713567839 0.0692395005675 5.0  1
39 1.09310344828 475.5 0.00105152471083 26.0  1
40 35.0 3.64 1.0 3.0  1
41 55.375 4.8152173913 1.0 2.0  1
42 1.18534482759 4.66101694915 0.996363636364 4.0  1
43 1.37121212121 7.0703125 0.215285451197 9.0  1
44 1.87121212121 3.38356164384 0.105263157895 6.0  1
45 1.25 1.71717171717 0.247058823529 2.0  1
46 1.9756097561 30.375 1.0 8.0  1
47 1.68196721311 3.46621621622 0.0292397660819 3.0  1
48 31.9375 51.1 1.0 13.0  1
49 1.03507014028 34.0549450549 0.053242981607 17.0  1
50 1.45685279188 3.08602150538 0.229965156794 6.0  1
51 1.92857142857 5.90625 0.031746031746 7.0  1
52 20.8947368421 44.1111111111 0.952141057935 48.0  1
53 22.3333333333 134.0 1.0 81.0  1
54 19.0769230769 82.6666666667 0.995967741935 71.0  1
55 1.42857142857 1.66666666667 0.1 4.0  1
56 3.97368421053 10.7007874016 0.116997792494 18.0  1
57 2.04610051993 16.3972222222 0.998983567677 11.0  1
58 8.1625 17.6486486486 0.0122511485452 25.0  1
59 6.81739130435 18.2325581395 0.00382653061224 28.0  1
60 2874.0 2874.0 1.0 1463.0  1
61 2.67532467532 4.62921348315 0.131067961165 21.0  1
62 34.2941176471 58.3 0.0145797598628 149.0  1
63 5.43046357616 9.64705882353 0.05 24.0  1
64 68.875 367.333333333 0.002722323049 418.0  1
65 321.0 321.0 1.0 155.0  1
66 1.26808510638 4.8064516129 0.996644295302 7.0  1
67 80.25 160.5 0.92523364486 53.0  1
68 15.5384615385 3.67272727273 1.0 4.0  1
69 1.90853658537 3.86419753086 0.00319488817891 4.0  1
70 1.0 11.0 0.0 0.0  1
71 1.0 10.0 0.0 0.0  1
72 1.0 3.0 0.0 1.0  1
73 2.06701030928 4.35869565217 0.668329177057 10.0  1
74 1.26245847176 3.68932038835 0.268421052632 4.0  1
75 3.90625 4.36046511628 0.272 54.0  1
76 3.38392857143 6.85972850679 0.179419525066 6.0  1
77 171.714285714 14.8395061728 1.0 4.0  1
78 4.71428571429 35.4146341463 0.017217630854 15.0  1
79 1.63958165728 5.87319884726 0.259077526987 6.0  1
80 29.0 29.0 0.0 29.0  1
81 32.2 32.2 0.0 36.0  1
82 1.03703703704 3.05454545455 0.982142857143 2.0  1
83 6.9837398374 17.18 0.0314318975553 119.0  1
84 1.03225806452 2.22222222222 1.0 3.0  1
85 6.46096654275 20.0924855491 0.249424626007 14.0  1
86 1.14245939675 7.21994134897 0.711616571893 4.0  1
87 2.78112449799 10.3875 0.068110709988 4.0  1
88 1.19889502762 2.85526315789 0.225806451613 3.0  1
89 1.09797822706 141.2 0.99433427762 22.0  1
90 1.29019607843 5.140625 0.0927051671733 12.0  1
91 2.36454849498 4.33742331288 0.727015558699 5.0  1
92 2.27083333333 4.11320754717 0.645642201835 5.0  1
93 3.28491620112 39.2 0.998299319728 8.0  1
94 27.5 33.0 0.00606060606061 33.0  1
95 1.15279394645 11.1892655367 0.996718000505 4.0  1
96 20.25 27.0 0.141975308642 11.0  1
97 1.33949945593 307.75 0.996750609261 29.0  1
98 32.2 32.2 0.0 34.0  1
99 1.31578947368 6.06060606061 0.945 4.0  1
100 4.25198086944 65.9645625692 0.0672195547796 8.0  1
101 3.61988672121 13.0135746606 0.0797983310153 5.0  1
102 150.0 150.0 0.0333333333333 38.0  1
103 3.26582278481 11.7272727273 0.0503875968992 79.0  1
104 6.38264299803 20.099378882 0.239184177998 11.0  1
105 1.07299270073 88.2 0.0 6.0  1
106 1.88030888031 11.5952380952 0.0671299952614 5.0  1
107 9.68421052632 18.4 0.717391304348 14.0  1
108 2.31578947368 33.0 1.0 10.0  1
109 1.75460122699 4.76666666667 0.269230769231 7.0  1
110 3.51785714286 16.4166666667 0.00253807106599 17.0  1
111 4.95744680851 14.8723404255 0.158798283262 19.0  1
112 1.84745762712 4.70987654321 0.00655307994758 4.0  1
113 1.78417266187 4.59259259259 0.00403225806452 8.0  1
114 1.05384615385 7.69662921348 1.0 3.0  1
115 4.56818181818 11.1666666667 0.0199004975124 21.0  1
116 5.47177419355 21.0932642487 0.10881847212 26.0  1
117 1.02693343594 20.8515625 1.0 2.0  1
118 2.5 3.54166666667 0.129411764706 16.0  1
119 4.07476635514 8.72 0.045871559633 15.0  1
120 1.59817351598 3.125 0.145714285714 10.0  1
121 1.01093439364 8.20161290323 1.0 2.0  1
122 223.583333333 670.75 0.0 1378.0  1
123 1.24899274778 11.3138686131 0.997419354839 7.0  1
124 3.58064516129 7.08510638298 0.00900900900901 15.0  1
125 1.58469945355 3.49397590361 0.262068965517 7.0  1
126 2.55052264808 6.3652173913 0.0396174863388 6.0  1
127 54.8333333333 2.99090909091 0.993920972644 2.0  1
128 1.44799498747 16.5071428571 0.694504543488 11.0  1
129 52.5 420.0 0.82380952381 176.0  1
130 154.5 309.0 0.912621359223 149.0  1
131 144.333333333 54.125 0.951501154734 111.0  1
132 7.14285714286 15.625 0.016 35.0  1
133 12.1111111111 14.2173913043 0.0 99.0  1
134 1.04368358914 294.666666667 0.0 559.0  1
135 1.03071017274 268.5 0.0 171.0  1
136 1.0113507378 222.75 0.0 133.0  1
137 1.19220430108 221.75 0.0 92.0  1
138 1.25263157895 119.0 0.0 99.0  1
139 1.30787589499 137.0 0.0 55.0  1
140 2.22535211268 3.36170212766 0.0253164556962 5.0  1
141 1.85365853659 2.76363636364 0.0328947368421 4.0  1
142 1.01506024096 337.0 0.0 0.0  1
143 1.01257861635 161.0 0.0 147.0  1
144 1.01166180758 347.0 0.0 0.0  1
145 39.25 314.0 0.0 0.0  1
146 5.04347826087 7.73333333333 0.0172413793103 115.0  1
147 1.05641025641 206.0 0.0 0.0  1
148 1.00925925926 218.0 0.0 0.0  1
149 1.01694915254 180.0 0.0 0.0  1
150 1.0 180.0 0.0 0.0  1
151 1.0 212.0 0.0 0.0  1
152 1.0 194.0 0.0 0.0  1
153 1.00609756098 165.0 0.0 0.0  1
154 377.0 377.0 0.0 0.0  1
155 1.0 1.0 0.333333333333 1.0  1
156 1.25905797101 12.7023498695 0.164234326824 7.0  1
157 1.35570469799 3.10769230769 0.589108910891 5.0  1
158 1.45127304653 9.03278688525 0.247731397459 9.0  1
159 1.39091915836 8.37333333333 0.390923566879 10.0  1
160 1.10526315789 1.3125 0.571428571429 2.0  1
161 1.05555555556 1.35714285714 0.368421052632 2.0  1
162 2.32130530279 10.7529069767 0.338875371722 5.0  1
163 1.0 1.0 0.0 0.0  1
164 1.38208409506 3.31578947368 0.220899470899 8.0  1
165 1.50174947516 6.23837209302 0.400279589935 5.0  1
166 1.20708748616 8.65079365079 0.133944954128 3.0  1
167 1.0 1.0 0.333333333333 1.0  1
168 2.62456747405 5.10774410774 0.533289386948 11.0  1
169 1.0 1.46666666667 0.0 2.0  1
170 1.71437699681 6.35781990521 0.532240029817 5.0  1
171 1.05882352941 1.2 0.444444444444 2.0  1
172 3.21544656983 29.0728218466 0.36641767679 10.0  1
173 1.0 1.0 1.0 0.0  1
174 2.28178694158 4.51700680272 0.268072289157 5.0  1
175 1.0 1.0 0.0 1.0  1
176 1.40300870942 5.60759493671 0.288939051919 8.0  1
177 3.0 3.0 1.0 0.0  1
178 1.25 1.47058823529 0.04 5.0  1
179 1.49793970939 12.0331010453 0.245837556103 8.0  1
180 2.66938110749 5.77112676056 0.340451494814 4.0  1
181 1.0 1.0 1.0 0.0  1
182 1.32 1.83333333333 0.242424242424 3.0  1
183 1.30935251799 2.11627906977 0.472527472527 4.0  1
184 1.17948717949 1.7037037037 0.130434782609 3.0  1
185 1.16 1.61111111111 0.0344827586207 3.0  1
186 1.0 1.0 0.0 1.0  1
187 1.4414333419 22.157946693 0.487124654727 6.0  1
188 2.03458498024 6.90939597315 0.594949004371 9.0  1
189 1.0 1.0 1.0 1.0  1
190 1.0 1.0 0.25 1.0  1
191 1.33333333333 1.75 0.160714285714 4.0  1
192 1.0625 1.13333333333 0.176470588235 1.0  1
193 1.33653846154 2.20634920635 0.251798561151 5.0  1
