2.60402684564 9.94871794872 0.139543446244 6  1
4.83686635945 22.9170305677 0.0339176829268 6  1
1.19262295082 3.77922077922 1.0 3  1
16.8 42.0 0.0 17  1
1.86666666667 6.0253164557 0.0 3  1
767.0 767.0 0.885267275098 453  1
15.5 62.0 0.0 3  1
20.3333333333 61.0 0.0 3  1
2200.0 2200.0 0.00818181818182 2399  1
56.0 56.0 0.0714285714286 0  1
1.0 1.0 0.0 0  1
102.5 102.5 0.917073170732 1  1
1.5 1.0 0.0 1  0
1.14285714286 1.6 0.25 3  0
1.34920634921 1.60377358491 0.352941176471 2  0
1.90759377859 5.04842615012 0.594724220624 7  0
1.45 2.07142857143 0.358620689655 6  0
1.23076923077 1.6 0.520833333333 3  0
1.2 1.2 0.5 2  0
1.0 1.0 1.0 0  0
1.54054054054 1.9 0.438596491228 4  0
2.09753231492 5.3125 0.290756302521 5  0
1.15789473684 1.87234042553 0.272727272727 4  0
4.64681983749 29.6151785714 0.506647773523 7  0
1.23529411765 1.3125 0.714285714286 2  0
1.0 1.0 0.666666666667 1  0
1.35272727273 7.81981981982 0.151689708141 7  0
1.66176470588 1.91525423729 0.0442477876106 4  0
1.96350364964 2.1015625 0.408921933086 3  0
2.33333333333 3.5 0.0 3  0
2.00914039922 27.9906367041 0.582892888205 6  0
1.0 1.0 0.0 0  0
2.093375 29.1505657093 0.506657908879 6  0
1.0 1.0 0.5 1  0
1.31932457786 8.49275362319 0.311149032992 8  0
3.7820256776 19.7555886736 0.690932407966 10  0
1.29090909091 2.08823529412 0.0845070422535 3  0
1.4 2.02631578947 0.571428571429 4  0
1.06060606061 1.52173913043 0.428571428571 2  0
1.74456163481 9.01703577513 0.256187417344 4  0
1.97544251316 13.8878923767 0.344042621892 10  0
1.48453608247 2.11764705882 0.263888888889 4  0
1.29953560372 5.34713375796 0.243001786778 5  0
1.61971830986 3.13636363636 0.336231884058 6  0
1.33333333333 2.55555555556 0.532608695652 5  0
2.72597772598 18.3522231909 0.37890736342 7  0
1.9124668435 3.30733944954 0.221914008322 4  0
2.15594855305 6.13729977117 0.250186428039 8  0
1.67048164044 12.1211072664 0.0750785041393 5  0
3.18181818182 2.33333333333 0.485714285714 8  0
3.13074204947 6.71212121212 0.721218961625 17  0
2.08141210375 34.8072289157 0.350034614053 7  0
1.22222222222 1.375 0.454545454545 3  0
4.17143151496 50.2045877247 0.480797727834 6  0
2.32516703786 19.5343035343 0.438856960409 6  0
1.0 1.0 0.5 1  0
2.28571428571 2.28571428571 0.1875 3  0
2.79518072289 4.50485436893 0.672413793103 10  0
1.56363636364 2.04761904762 0.53488372093 10  0
1.25190839695 2.63101604278 0.390243902439 6  0
1.37140204271 4.74919614148 0.306025727827 6  0
1.45075268817 9.31767955801 0.385117106433 9  0
1.28888888889 1.93333333333 0.689655172414 2  0
1.52281710384 12.5756676558 0.111373289287 7  0
1.0 1.0 1.0 0  0
2.5316007088 14.0986842105 0.467724373931 7  0
1.58928571429 2.96666666667 0.292134831461 5  0
1.36734693878 2.09375 0.671641791045 4  0
1.43050847458 3.10294117647 0.419431279621 6  0
1.65168397063 26.4068825911 0.417631276351 12  0
15.0144092219 22.264957265 0.985604606526 6  0
1.45146726862 8.95543175487 0.246967340591 5  0
1.17021276596 1.44736842105 0.145454545455 3  0
2.45945945946 2.33333333333 0.725274725275 4  0
4.13095986917 59.7398423287 0.597456121651 12  0
1.33333333333 1.6 0.625 3  0
4.02375664412 84.1565762004 0.463099402148 5  0
1.31168831169 2.0612244898 0.207920792079 5  0
1.0 1.0 1.0 0  0
1.40540540541 2.05263157895 0.160256410256 4  0
1.45158002039 4.08022922636 0.365168539326 5  0
1.16300940439 3.17094017094 0.22371967655 4  0
1.1 1.57142857143 0.545454545455 2  0
1.25242718447 1.84285714286 0.209302325581 3  0
1.79381443299 4.14285714286 0.5 6  0
1.0 1.0 1.0 0  0
1.03571428571 1.38095238095 0.448275862069 2  0
1.19379844961 1.79069767442 0.298701298701 12  0
6.22522522523 29.7559808612 0.0365814439621 7  0
1.38381877023 7.22297297297 0.364359214219 5  0
1.1935483871 1.85 0.364864864865 5  0
1.42372881356 2.8 0.0714285714286 5  0
1.16129032258 1.44 0.277777777778 2  0
1.0 1.0 0.0 0  0
1.0 1.0 0.0 1  0
1.32427017745 12.9971910112 0.188026799222 5  0
1.17605633803 3.03636363636 0.640718562874 5  0
1.50870488323 8.1866359447 0.234449760766 5  0
1.72763684913 8.18987341772 0.35857805255 15  0
1.21428571429 1.41666666667 0.352941176471 3  0
1.0 1.09090909091 0.0 1  0
2.41501746217 11.3206002729 0.340925524223 5  0
1.43917525773 3.21658986175 0.212034383954 4  0
1.39350180505 5.23035230352 0.381865284974 11  0
1.16691358025 9.19455252918 0.119763013119 6  0
2.81162324649 5.04676258993 0.476835352815 8  0
1.0 1.5 0.166666666667 2  0
2.60714285714 4.86666666667 0.164383561644 12  0
1.80892193309 5.8768115942 0.584463625154 6  0
1.18181818182 1.0 0.692307692308 1  0
4.28480647025 28.4176245211 0.338501640376 4  0
1.0 1.0 0.5 1  0
1.78775510204 3.19708029197 0.244292237443 6  0
1.34664948454 3.95833333333 0.237320574163 5  0
1.0 1.45454545455 0.0 1  0
1.58335637268 10.450729927 0.213026017112 12  0
3.42226890756 6.12406015038 0.3474524248 7  0
1.16 1.61111111111 0.137931034483 3  0
1.28 2.37037037037 0.557291666667 4  0
1.18965517241 1.76923076923 0.130434782609 3  0
1.09523809524 1.27777777778 0.217391304348 2  0
1.0 1.0 0.5 1  0
1.0 1.0 0.2 1  0
1.40371450682 23.3706640238 0.482167846995 4  0
1.11235955056 1.73684210526 0.494949494949 3  0
1.49635036496 2.35632183908 0.546341463415 5  0
1.5 2.57142857143 0.777777777778 2  0
1.06666666667 1.6 0.5625 2  0
1.14285714286 1.14285714286 0.375 2  0
1.23529411765 1.23529411765 0.238095238095 3  0
1.02702702703 1.11764705882 0.105263157895 2  0
1.44444444444 2.10810810811 0.25 5  0
1.19236641221 5.96183206107 0.443021766965 5  0
1.56551724138 3.02666666667 0.537444933921 5  0
1.17293233083 2.88888888889 0.378205128205 6  0
1.25531914894 1.78787878788 0.203389830508 6  0
1.0 1.0 0.333333333333 1  0
1.0 1.16666666667 0.0952380952381 2  0
1.45625 3.81967213115 0.0643776824034 9  0
1.10714285714 1.55 0.290322580645 2  0
1.1 1.1 0.454545454545 2  0
1.66297322253 12.4421416235 0.388950583009 5  0
1.0 1.0 0.0 1  0
1.0 1.0 0.0 0  0
1.0 1.5 0.333333333333 1  0
1.0 1.0 0.75 1  0
1.0 1.0 0.0 1  0
